set_name,set_code,set_release_date,set_total_cards,pack_name,card_name,card_number,card_rarity,card_type,pokemon_stage,evolves_from,ex
Promos-A,P-A,2024-10-30,100,Vol. 8,Alolan Grimer,72,One Diamond,Darkness,Basic,,No
Promos-A,P-A,2024-10-30,100,Vol. 8,Toucannon,73,One Diamond,Colorless,Stage2,Trumbeak,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Zeraora,74,One Star,Lightning,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Kartana,75,One Diamond,Grass,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Blacephalon,76,,Fire,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Xurkitree,77,One Diamond,Lightning,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Dawn Wings Necrozma,78,Three Diamond,Psychic,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Dusk Mane Necrozma,79,Three Diamond,Metal,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Stakataka,80,One Diamond,Metal,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Ultra Necrozma ex,81,Four Diamond,Dragon,Basic,,Yes
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Poipole,82,Three Diamond,Darkness,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Stufful,83,Three Diamond,Colorless,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Tapu Koko ex,84,Four Diamond,Lightning,Basic,,Yes
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Vanillite,85,One Diamond,Water,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Jolteon,86,Three Diamond,Lightning,Stage1,Eevee,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Alcremie,87,One Star,Psychic,Stage1,Milcery,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Dragonair,88,One Diamond,Dragon,Stage1,Dratini,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Audino,89,One Diamond,Colorless,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Togedemaru,90,Three Diamond,Metal,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Greedent,91,Three Diamond,Colorless,Stage1,Skwovet,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Eevee,92,Three Diamond,Colorless,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Cleffa,93,One Star,Psychic,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Horsea,94,One Diamond,Water,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Chinchou,95,One Diamond,Lightning,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Houndoom,96,One Diamond,Darkness,Stage1,Houndour,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Kangaskhan,97,Three Diamond,Colorless,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Blissey ex,98,Four Diamond,Colorless,Stage1,Chansey,Yes
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Marill,99,Three Diamond,Water,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Weavile,100,Three Diamond,Darkness,Stage1,Sneasel,No
